Truck ID;Truck size;Hired;Date;Time;Latitude;Longitude;Payload;Route ID;Includes JIT;Loaded time;Free time;Loaded hours;Free hours;City
85;20;false;2023-04-16;17:26;33.787488;-118.231826;;203;false;;1:37;;1.62;#Los Angeles
85;20;false;2023-04-16;19:03;34.06412;-117.416428;PU8573;203;false;1:37;;1.62;;Bloomington
85;20;false;2023-04-16;20:41;33.787488;-118.231826;;203;false;;;;;#Los Angeles
86;40;false;2023-04-16;10:00;33.787488;-118.231826;PU8494;204;true;1:21;;1.36;;#Los Angeles
86;40;false;2023-04-16;11:21;33.7918888;-117.4966284;;204;false;;1:21;;1.36;Corona
86;40;false;2023-04-16;12:43;33.787488;-118.231826;;204;false;;;;;#Los Angeles
86;40;false;2023-04-17;10:00;33.787488;-118.231826;PU7264;205;true;1:20;;1.34;;#Los Angeles
86;40;false;2023-04-17;11:20;33.8907327;-117.5171153;;205;false;;1:20;;1.34;Corona
86;40;false;2023-04-17;12:41;33.787488;-118.231826;;205;false;;;;;#Los Angeles
86;40;false;2023-04-17;12:41;33.787488;-118.231826;PU7262;206;true;1:20;;1.34;;#Los Angeles
86;40;false;2023-04-17;14:01;33.8907327;-117.5171153;;206;false;;1:20;;1.34;Corona
86;40;false;2023-04-17;15:22;33.787488;-118.231826;;206;false;;;;;#Los Angeles
86;40;false;2023-04-17;15:22;33.787488;-118.231826;PU7035;207;true;1:45;;1.76;;#Los Angeles
86;40;false;2023-04-17;17:07;33.9265142;-117.2944683;;207;false;;1:45;;1.76;Riverside
86;40;false;2023-04-17;18:53;33.787488;-118.231826;;207;false;;;;;#Los Angeles
86;40;false;2023-04-18;10:00;33.787488;-118.231826;PU7926;208;true;0:35;;0.59;;#Los Angeles
86;40;false;2023-04-18;10:35;33.7112547;-117.9230237;;208;false;;0:35;;0.59;Santa Ana
86;40;false;2023-04-18;11:11;33.787488;-118.231826;;208;false;;;;;#Los Angeles
86;40;false;2023-04-18;11:11;33.787488;-118.231826;PU9385;209;true;1:03;;1.05;;#Los Angeles
86;40;false;2023-04-18;12:14;34.2143105;-118.4817939;;209;false;;1:03;;1.05;Van Nuys
86;40;false;2023-04-18;13:18;33.787488;-118.231826;;209;false;;;;;#Los Angeles
86;40;false;2023-04-18;13:18;33.787488;-118.231826;PU7531;210;true;2:23;;2.38;;#Los Angeles
86;40;false;2023-04-18;15:41;33.9248674;-116.9521269;;210;false;;2:23;;2.38;Beaumont
86;40;false;2023-04-18;18:04;33.787488;-118.231826;;210;false;;;;;#Los Angeles
86;40;false;2023-04-18;18:04;33.787488;-118.231826;PU9380;211;true;0:29;;0.49;;#Los Angeles
86;40;false;2023-04-18;18:34;33.9614523;-118.0622249;;211;false;;0:29;;0.49;Santa Fe Springs
86;40;false;2023-04-18;19:04;33.787488;-118.231826;;211;false;;;;;#Los Angeles
86;40;false;2023-04-18;19:04;33.787488;-118.231826;PU9081;212;true;0:46;;0.78;;#Los Angeles
86;40;false;2023-04-18;19:51;33.7342347;-117.814552;;212;false;;0:17;;0.29;Tustin
86;40;false;2023-04-18;20:08;33.6113425;-117.874271;PU7976;212;false;0:46;;0.76;;Newport Beach
86;40;false;2023-04-18;20:55;33.787488;-118.231826;;212;false;;;;;#Los Angeles
87;10;false;2023-04-16;10:00;37.824687;-122.301563;PU8286;213;true;1:04;;1.08;;#Oakland
87;10;false;2023-04-16;11:04;38.2393873;-122.6239057;;213;false;;0:37;;0.61;Petaluma
87;10;false;2023-04-16;11:41;38.2964761;-122.2776617;PU9595;213;false;1:02;;1.04;;Napa
87;10;false;2023-04-16;12:44;37.824687;-122.301563;;213;false;;;;;#Oakland
87;10;false;2023-04-16;12:44;37.824687;-122.301563;;214;false;;1:32;;1.54;#Oakland
87;10;false;2023-04-16;14:17;38.3895135;-122.8150835;PU8369;214;false;1:32;;1.54;;Sebastopol
87;10;false;2023-04-16;15:50;37.824687;-122.301563;;214;false;;;;;#Oakland
87;10;false;2023-04-16;15:50;37.824687;-122.301563;;215;false;;1:05;;1.08;#Oakland
87;10;false;2023-04-16;16:55;37.3820276;-122.0344225;PU8525;215;false;1:05;;1.08;;Sunnyvale
87;10;false;2023-04-16;18:00;37.824687;-122.301563;;215;false;;;;;#Oakland
87;10;false;2023-04-16;18:00;37.824687;-122.301563;;216;false;;1:02;;1.04;#Oakland
87;10;false;2023-04-16;19:03;38.2964761;-122.2776617;PU9567;216;false;1:02;;1.04;;Napa
87;10;false;2023-04-16;20:06;37.824687;-122.301563;;216;false;;;;;#Oakland
87;10;false;2023-04-16;20:06;37.824687;-122.301563;;217;false;;0:13;;0.22;#Oakland
87;10;false;2023-04-16;20:20;37.7685746;-122.4054034;PU8937;217;false;0:13;;0.22;;San Francisco
87;10;false;2023-04-16;20:33;37.824687;-122.301563;;217;false;;;;;#Oakland
87;10;false;2023-04-16;20:33;37.824687;-122.301563;;218;false;;0:11;;0.19;#Oakland
87;10;false;2023-04-16;20:44;37.781852;-122.205739;PU9527;218;false;0:11;;0.19;;Oakland
87;10;false;2023-04-16;20:56;37.824687;-122.301563;;218;false;;;;;#Oakland
88;20;false;2023-04-16;10:00;37.824687;-122.301563;PU7993;219;true;0:13;;0.23;;#Oakland
88;20;false;2023-04-16;10:13;37.8067224;-122.4313474;;219;false;;;;;San Francisco
88;20;false;2023-04-16;10:13;37.8067224;-122.4313474;PU8007;219;false;0:13;;0.23;;San Francisco
88;20;false;2023-04-16;10:27;37.824687;-122.301563;;219;false;;;;;#Oakland
88;20;false;2023-04-16;10:27;37.824687;-122.301563;;220;false;;1:05;;1.09;#Oakland
88;20;false;2023-04-16;11:33;38.2412795;-122.6345586;PU7718;220;false;1:05;;1.09;;Petaluma
88;20;false;2023-04-16;12:39;37.824687;-122.301563;;220;false;;;;;#Oakland
88;20;false;2023-04-16;12:39;37.824687;-122.301563;;221;false;;1:02;;1.04;#Oakland
88;20;false;2023-04-16;13:42;38.2964761;-122.2776617;PU9585;221;false;1:02;;1.04;;Napa
88;20;false;2023-04-16;14:44;37.824687;-122.301563;;221;false;;;;;#Oakland
88;20;false;2023-04-16;14:44;37.824687;-122.301563;;222;false;;0:59;;0.99;#Oakland
88;20;false;2023-04-16;15:44;37.4874747;-121.9296226;PU9251;222;false;0:59;;0.99;;Fremont
88;20;false;2023-04-16;16:44;37.824687;-122.301563;;222;false;;;;;#Oakland
88;20;false;2023-04-16;16:44;37.824687;-122.301563;;223;false;;1:07;;1.12;#Oakland
88;20;false;2023-04-16;17:52;37.4319124;-121.8953287;PU8740;223;false;1:07;;1.12;;Milpitas
88;20;false;2023-04-16;18:59;37.824687;-122.301563;;223;false;;;;;#Oakland
88;20;false;2023-04-16;18:59;37.824687;-122.301563;;224;false;;0:33;;0.55;#Oakland
88;20;false;2023-04-16;19:33;37.9719471;-122.0444574;PU9045;224;false;0:33;;0.55;;Concord
88;20;false;2023-04-16;20:06;37.824687;-122.301563;;224;false;;;;;#Oakland
88;20;false;2023-04-16;20:06;37.824687;-122.301563;;225;false;;0:21;;0.36;#Oakland
88;20;false;2023-04-16;20:28;37.7096051;-122.1550685;PU9683;225;false;0:21;;0.36;;San Leandro
88;20;false;2023-04-16;20:50;37.824687;-122.301563;;225;false;;;;;#Oakland
89;10;false;2023-04-16;10:00;33.787488;-118.231826;PU8579;226;true;1:37;;1.62;;#Los Angeles
89;10;false;2023-04-16;11:37;34.06412;-117.416428;;226;false;;1:37;;1.62;Bloomington
89;10;false;2023-04-16;13:15;33.787488;-118.231826;;226;false;;;;;#Los Angeles
89;10;false;2023-04-17;10:00;33.787488;-118.231826;PU8608;227;true;1:04;;1.08;;#Los Angeles
89;10;false;2023-04-17;11:04;34.2299116;-118.479361;;227;false;;1:04;;1.08;North Hills
89;10;false;2023-04-17;12:09;33.787488;-118.231826;;227;false;;;;;#Los Angeles
89;10;false;2023-04-17;12:09;33.787488;-118.231826;PU8389;228;true;1:01;;1.02;;#Los Angeles
89;10;false;2023-04-17;13:11;34.1780411;-118.5283379;;228;false;;1:01;;1.02;Tarzana
89;10;false;2023-04-17;14:12;33.787488;-118.231826;;228;false;;;;;#Los Angeles
89;10;false;2023-04-17;14:12;33.787488;-118.231826;PU8016;229;true;2:23;;2.38;;#Los Angeles
89;10;false;2023-04-17;16:36;33.9248674;-116.9521269;;229;false;;2:23;;2.38;Beaumont
89;10;false;2023-04-17;18:59;33.787488;-118.231826;;229;false;;;;;#Los Angeles
89;10;false;2023-04-18;10:00;33.787488;-118.231826;PU7903;230;true;1:59;;1.99;;#Los Angeles
89;10;false;2023-04-18;11:59;33.7525823;-117.1537356;;230;false;;0:32;;0.54;Menifee
89;10;false;2023-04-18;12:32;33.92947;-116.9492988;PU9019;230;false;2:23;;2.39;;Beaumont
89;10;false;2023-04-18;14:56;33.787488;-118.231826;;230;false;;;;;#Los Angeles
89;10;false;2023-04-18;14:56;33.787488;-118.231826;;231;false;;2:12;;2.20;#Los Angeles
89;10;false;2023-04-18;17:08;34.4653214;-117.3544862;PU7260;231;false;2:12;;2.20;;Victorville
89;10;false;2023-04-18;19:21;33.787488;-118.231826;;231;false;;;;;#Los Angeles
90;40;false;2023-04-16;10:00;37.805813;-121.295187;PU7325;232;true;1:10;;1.16;;#Lathrop
90;40;false;2023-04-16;11:10;37.91029109999999;-120.6449088;;232;false;;1:47;;1.78;Copperopolis
90;40;false;2023-04-16;12:57;38.62457630000001;-121.115237;PU8378;232;false;1:50;;1.84;;Folsom
90;40;false;2023-04-16;14:47;37.805813;-121.295187;;232;false;;;;;#Lathrop
90;40;false;2023-04-16;14:47;37.805813;-121.295187;;233;false;;2:41;;2.69;#Lathrop
90;40;false;2023-04-16;17:29;39.015744;-121.4164222;PU7840;233;false;2:41;;2.69;;Wheatland
90;40;false;2023-04-16;20:11;37.805813;-121.295187;;233;false;;;;;#Lathrop
90;40;false;2023-04-16;20:11;37.805813;-121.295187;;234;false;;0:17;;0.29;#Lathrop
90;40;false;2023-04-16;20:29;37.9065939;-121.1839472;PU9229;234;false;0:17;;0.29;;Stockton
90;40;false;2023-04-16;20:46;37.805813;-121.295187;;234;false;;;;;#Lathrop
91;10;false;2023-04-16;10:00;37.805813;-121.295187;PU9170;235;true;0:19;;0.32;;#Lathrop
91;10;false;2023-04-16;10:19;37.9507213;-121.3096257;;235;false;;0:25;;0.43;Stockton
91;10;false;2023-04-16;10:45;38.1443623;-121.3013475;PU9335;235;false;0:45;;0.75;;Lodi
91;10;false;2023-04-16;11:30;37.805813;-121.295187;;235;false;;;;;#Lathrop
91;10;false;2023-04-16;11:30;37.805813;-121.295187;;236;false;;1:21;;1.35;#Lathrop
91;10;false;2023-04-16;12:51;38.4117358;-121.391504;PU7027;236;false;1:21;;1.35;;Elk Grove
91;10;false;2023-04-16;14:12;37.805813;-121.295187;;236;false;;;;;#Lathrop
91;10;false;2023-04-16;14:12;37.805813;-121.295187;;237;false;;2:04;;2.07;#Lathrop
91;10;false;2023-04-16;16:17;38.6660732;-121.7658003;PU8413;237;false;2:04;;2.07;;Woodland
91;10;false;2023-04-16;18:22;37.805813;-121.295187;;237;false;;;;;#Lathrop
91;10;false;2023-04-16;18:22;37.805813;-121.295187;;238;false;;0:19;;0.32;#Lathrop
91;10;false;2023-04-16;18:41;37.9507213;-121.3096257;PU9278;238;false;0:19;;0.32;;Stockton
91;10;false;2023-04-16;19:01;37.805813;-121.295187;;238;false;;;;;#Lathrop
91;10;false;2023-04-16;19:01;37.805813;-121.295187;;239;false;;0:45;;0.75;#Lathrop
91;10;false;2023-04-16;19:46;38.1443623;-121.3013475;PU9766;239;false;0:45;;0.75;;Lodi
91;10;false;2023-04-16;20:31;37.805813;-121.295187;;239;false;;;;;#Lathrop
92;20;false;2023-04-16;10:00;37.824687;-122.301563;PU9117;240;true;0:32;;0.53;;#Oakland
92;20;false;2023-04-16;10:32;37.63197419999999;-122.1165172;;240;false;;0:05;;0.09;Hayward
92;20;false;2023-04-16;10:38;37.6684665;-122.1473061;PU9231;240;false;0:26;;0.44;;San Lorenzo
92;20;false;2023-04-16;11:04;37.824687;-122.301563;;240;false;;;;;#Oakland
92;20;false;2023-04-16;11:04;37.824687;-122.301563;;241;false;;1:47;;1.78;#Oakland
92;20;false;2023-04-16;12:51;37.048537;-122.0313967;PU7900;241;false;1:47;;1.78;;Scotts Valley
92;20;false;2023-04-16;14:39;37.824687;-122.301563;;241;false;;;;;#Oakland
92;20;false;2023-04-16;14:39;37.824687;-122.301563;;242;false;;0:47;;0.78;#Oakland
92;20;false;2023-04-16;15:26;37.4804325;-122.2032179;PU7689;242;false;0:47;;0.78;;Redwood City
92;20;false;2023-04-16;16:13;37.824687;-122.301563;;242;false;;;;;#Oakland
92;20;false;2023-04-16;16:13;37.824687;-122.301563;;243;false;;1:29;;1.48;#Oakland
92;20;false;2023-04-16;17:42;38.4132514;-122.7032193;PU9617;243;false;1:29;;1.48;;Santa Rosa
92;20;false;2023-04-16;19:11;37.824687;-122.301563;;243;false;;;;;#Oakland
92;20;false;2023-04-16;19:11;37.824687;-122.301563;;244;false;;0:23;;0.39;#Oakland
92;20;false;2023-04-16;19:35;37.9988401;-122.3502729;PU8993;244;false;0:23;;0.39;;Richmond
92;20;false;2023-04-16;19:58;37.824687;-122.301563;;244;false;;;;;#Oakland
92;20;false;2023-04-16;19:58;37.824687;-122.301563;;245;false;;0:14;;0.23;#Oakland
92;20;false;2023-04-16;20:13;37.7484349;-122.2075939;PU8730;245;false;0:14;;0.23;;Oakland
92;20;false;2023-04-16;20:27;37.824687;-122.301563;;245;false;;;;;#Oakland
92;20;false;2023-04-16;20:27;37.824687;-122.301563;;246;false;;0:14;;0.23;#Oakland
92;20;false;2023-04-16;20:41;37.7484349;-122.2075939;PU8339;246;false;0:14;;0.23;;Oakland
92;20;false;2023-04-16;20:55;37.824687;-122.301563;;246;false;;;;;#Oakland
93;10;false;2023-04-16;10:00;33.787488;-118.231826;PU8799;247;true;0:44;;0.73;;#Los Angeles
93;10;false;2023-04-16;10:44;33.6922671;-117.8502828;;247;false;;1:10;;1.17;Irvine
93;10;false;2023-04-16;11:55;33.9384322;-117.2861652;PU8272;247;false;1:46;;1.78;;Riverside
93;10;false;2023-04-16;13:41;33.787488;-118.231826;;247;false;;;;;#Los Angeles
93;10;false;2023-04-16;13:41;33.787488;-118.231826;;248;false;;1:45;;1.76;#Los Angeles
93;10;false;2023-04-16;15:27;33.9265142;-117.2944683;PU7112;248;false;1:45;;1.76;;Riverside
93;10;false;2023-04-16;17:13;33.787488;-118.231826;;248;false;;;;;#Los Angeles
93;10;false;2023-04-16;17:13;33.787488;-118.231826;;249;false;;1:09;;1.15;#Los Angeles
93;10;false;2023-04-16;18:22;33.9628228;-117.6453487;PU9366;249;false;1:09;;1.15;;Chino
93;10;false;2023-04-16;19:31;33.787488;-118.231826;;249;false;;;;;#Los Angeles
94;10;false;2023-04-16;10:00;33.787488;-118.231826;PU9082;250;true;0:46;;0.78;;#Los Angeles
94;10;false;2023-04-16;10:46;33.7342347;-117.814552;;250;false;;0:44;;0.74;Tustin
94;10;false;2023-04-16;11:31;34.0657446;-117.8890563;PU8858;250;false;0:53;;0.88;;West Covina
94;10;false;2023-04-16;12:24;33.787488;-118.231826;;250;false;;;;;#Los Angeles
94;10;false;2023-04-16;12:24;33.787488;-118.231826;;251;false;;0:21;;0.35;#Los Angeles
94;10;false;2023-04-16;12:46;33.9214264;-118.124545;PU8028;251;false;0:21;;0.35;;Downey
94;10;false;2023-04-16;13:07;33.787488;-118.231826;;251;false;;;;;#Los Angeles
94;10;false;2023-04-16;13:07;33.787488;-118.231826;;252;false;;0:54;;0.90;#Los Angeles
94;10;false;2023-04-16;14:02;34.1564161;-118.4408425;PU9202;252;false;0:54;;0.90;;Sherman Oaks
94;10;false;2023-04-16;14:56;33.787488;-118.231826;;252;false;;;;;#Los Angeles
94;10;false;2023-04-16;14:56;33.787488;-118.231826;;253;false;;1:06;;1.11;#Los Angeles
94;10;false;2023-04-16;16:03;34.0076812;-117.6915899;PU8342;253;false;1:06;;1.11;;Chino
94;10;false;2023-04-16;17:09;33.787488;-118.231826;;253;false;;;;;#Los Angeles
94;10;false;2023-04-16;17:09;33.787488;-118.231826;;254;false;;1:04;;1.07;#Los Angeles
94;10;false;2023-04-16;18:14;34.1815252;-118.5704361;PU9696;254;false;1:04;;1.07;;Woodland Hills
94;10;false;2023-04-16;19:18;33.787488;-118.231826;;254;false;;;;;#Los Angeles
94;10;false;2023-04-16;19:18;33.787488;-118.231826;;255;false;;0:38;;0.63;#Los Angeles
94;10;false;2023-04-16;19:57;33.7490154;-117.8898155;PU7987;255;false;0:38;;0.63;;Santa Ana
94;10;false;2023-04-16;20:35;33.787488;-118.231826;;255;false;;;;;#Los Angeles
95;40;false;2023-04-16;10:00;37.805813;-121.295187;PU9254;256;true;0:19;;0.32;;#Lathrop
95;40;false;2023-04-16;10:19;37.9507213;-121.3096257;;256;false;;0:08;;0.14;Stockton
95;40;false;2023-04-16;10:28;37.8999669;-121.2571;PU8154;256;false;0:13;;0.21;;Stockton
95;40;false;2023-04-16;10:41;37.805813;-121.295187;;256;false;;;;;#Lathrop
95;40;false;2023-04-16;10:41;37.805813;-121.295187;;257;false;;2:08;;2.13;#Lathrop
95;40;false;2023-04-16;12:49;38.7673558;-121.267465;PU7407;257;false;2:45;;2.76;;Roseville
95;40;false;2023-04-16;15:35;37.824687;-122.301563;;257;false;;0:50;;0.84;#Oakland
95;40;false;2023-04-16;16:25;37.52011050000001;-122.0180361;PU8703;257;false;0:50;;0.84;;Newark
95;40;false;2023-04-16;17:16;37.824687;-122.301563;;257;false;;0:21;;0.35;#Oakland
95;40;false;2023-04-16;17:37;37.6853111;-122.3976937;PU8880;257;false;0:21;;0.35;;Brisbane
95;40;false;2023-04-16;17:58;37.824687;-122.301563;;257;false;;0:14;;0.23;#Oakland
95;40;false;2023-04-16;18:12;37.7484349;-122.2075939;PU8095;257;false;0:14;;0.23;;Oakland
95;40;false;2023-04-16;18:27;37.824687;-122.301563;;257;false;;0:14;;0.23;#Oakland
95;40;false;2023-04-16;18:41;37.7484349;-122.2075939;PU8093;257;false;0:14;;0.23;;Oakland
95;40;false;2023-04-16;18:55;37.824687;-122.301563;;257;false;;0:04;;0.06;#Oakland
95;40;false;2023-04-16;18:59;37.8538105;-122.2911735;PU7205;257;false;0:04;;0.06;;Berkeley
95;40;false;2023-04-16;19:03;37.824687;-122.301563;;257;false;;1:46;;1.77;#Oakland
95;40;false;2023-04-16;20:49;37.805813;-121.295187;;257;false;;;;;#Lathrop
96;20;false;2023-04-16;10:00;33.787488;-118.231826;PU8844;258;true;0:47;;0.78;;#Los Angeles
96;20;false;2023-04-16;10:47;33.7333709;-117.8136256;;258;false;;1:02;;1.03;Tustin
96;20;false;2023-04-16;11:49;34.06412;-117.416428;PU8577;258;false;1:37;;1.62;;Bloomington
96;20;false;2023-04-16;13:27;33.787488;-118.231826;;258;false;;;;;#Los Angeles
96;20;false;2023-04-16;13:27;33.787488;-118.231826;;259;false;;1:37;;1.62;#Los Angeles
96;20;false;2023-04-16;15:04;34.06412;-117.416428;PU8586;259;false;1:37;;1.62;;Bloomington
96;20;false;2023-04-16;16:42;33.787488;-118.231826;;259;false;;;;;#Los Angeles
96;20;false;2023-04-16;16:42;33.787488;-118.231826;;260;false;;1:37;;1.62;#Los Angeles
96;20;false;2023-04-16;18:20;34.06412;-117.416428;PU8574;260;false;1:37;;1.62;;Bloomington
96;20;false;2023-04-16;19:57;33.787488;-118.231826;;260;false;;;;;#Los Angeles
96;20;false;2023-04-16;19:57;33.787488;-118.231826;;261;false;;0:12;;0.21;#Los Angeles
96;20;false;2023-04-16;20:10;33.7829399;-118.3454643;PU7864;261;false;0:12;;0.21;;Palos Verdes Estates
96;20;false;2023-04-16;20:23;33.787488;-118.231826;;261;false;;;;;#Los Angeles
97;40;false;2023-04-16;10:00;37.824687;-122.301563;PU8162;262;true;0:31;;0.52;;#Oakland
97;40;false;2023-04-16;10:31;37.9465797;-122.5576238;;262;false;;1:17;;1.28;Kentfield
97;40;false;2023-04-16;11:48;38.5101679;-122.7322982;PU8284;262;false;1:41;;1.69;;Santa Rosa
97;40;false;2023-04-16;13:30;37.824687;-122.301563;;262;false;;;;;#Oakland
97;40;false;2023-04-16;13:30;37.824687;-122.301563;;263;false;;0:21;;0.35;#Oakland
97;40;false;2023-04-16;13:52;37.7681608;-122.4929242;PU7878;263;false;0:21;;0.35;;San Francisco
97;40;false;2023-04-16;14:13;37.824687;-122.301563;;263;false;;;;;#Oakland
97;40;false;2023-04-16;14:13;37.824687;-122.301563;;264;false;;1:34;;1.57;#Oakland
97;40;false;2023-04-16;15:48;38.4038252;-122.8240147;PU7719;264;false;1:34;;1.57;;Sebastopol
97;40;false;2023-04-16;17:23;37.824687;-122.301563;;264;false;;;;;#Oakland
97;40;false;2023-04-16;17:23;37.824687;-122.301563;;265;false;;1:09;;1.15;#Oakland
97;40;false;2023-04-16;18:32;37.4069554;-121.9143787;PU8387;265;false;1:09;;1.15;;Milpitas
97;40;false;2023-04-16;19:41;37.824687;-122.301563;;265;false;;;;;#Oakland
97;40;false;2023-04-16;19:41;37.824687;-122.301563;;266;false;;0:14;;0.23;#Oakland
97;40;false;2023-04-16;19:55;37.7484349;-122.2075939;PU8829;266;false;0:14;;0.23;;Oakland
97;40;false;2023-04-16;20:10;37.824687;-122.301563;;266;false;;;;;#Oakland
97;40;false;2023-04-16;20:10;37.824687;-122.301563;;267;false;;0:13;;0.23;#Oakland
97;40;false;2023-04-16;20:23;37.8067224;-122.4313474;PU8008;267;false;0:13;;0.23;;San Francisco
97;40;false;2023-04-16;20:37;37.824687;-122.301563;;267;false;;;;;#Oakland
97;40;false;2023-04-16;20:37;37.824687;-122.301563;;268;false;;0:08;;0.14;#Oakland
97;40;false;2023-04-16;20:46;37.7788646;-122.2393318;PU8527;268;false;0:08;;0.14;;Oakland
97;40;false;2023-04-16;20:55;37.824687;-122.301563;;268;false;;;;;#Oakland
98;10;false;2023-04-16;10:00;37.805813;-121.295187;PU9725;269;true;3:05;;3.08;;#Lathrop
98;10;false;2023-04-16;13:05;39.197024;-121.268645;;269;false;;3:05;;3.08;Smartsville
98;10;false;2023-04-16;16:10;37.805813;-121.295187;;269;false;;;;;#Lathrop
98;10;false;2023-04-17;10:00;37.805813;-121.295187;PU9369;270;true;4:29;;4.49;;#Lathrop
98;10;false;2023-04-17;14:29;36.2669587;-119.6494254;;270;false;;0:48;;0.80;Hanford
98;10;false;2023-04-17;15:18;36.5814915;-119.4294724;PU9836;270;false;4:17;;4.28;;Reedley
98;10;false;2023-04-17;19:35;37.805813;-121.295187;;270;false;;;;;#Lathrop
98;10;false;2023-04-17;19:35;37.805813;-121.295187;;271;false;;0:19;;0.32;#Lathrop
98;10;false;2023-04-17;19:54;37.9507213;-121.3096257;PU9169;271;false;0:19;;0.32;;Stockton
98;10;false;2023-04-17;20:13;37.805813;-121.295187;;271;false;;;;;#Lathrop
98;10;false;2023-04-17;20:13;37.805813;-121.295187;;272;false;;0:20;;0.34;#Lathrop
98;10;false;2023-04-17;20:34;37.9609428;-121.264872;PU9156;272;false;0:20;;0.34;;Stockton
98;10;false;2023-04-17;20:55;37.805813;-121.295187;;272;false;;;;;#Lathrop
99;20;false;2023-04-16;10:00;37.805813;-121.295187;PU8515;273;true;1:32;;1.53;;#Lathrop
99;20;false;2023-04-16;11:32;37.2318159;-121.7822278;;273;false;;0:10;;0.17;San Jose
99;20;false;2023-04-16;11:42;37.2154316;-121.8799644;PU9285;273;false;1:32;;1.54;;San Jose
99;20;false;2023-04-16;13:15;37.824687;-122.301563;;273;false;;2:04;;2.07;#Oakland
99;20;false;2023-04-16;15:20;38.644405;-122.8707383;PU9232;273;false;2:04;;2.07;;Healdsburg
99;20;false;2023-04-16;17:24;37.824687;-122.301563;;273;false;;0:14;;0.24;#Oakland
99;20;false;2023-04-16;17:39;37.7456748;-122.3990296;PU7883;273;false;0:14;;0.24;;San Francisco
99;20;false;2023-04-16;17:53;37.824687;-122.301563;;273;false;;0:23;;0.39;#Oakland
99;20;false;2023-04-16;18:17;37.9988401;-122.3502729;PU8994;273;false;0:23;;0.39;;Richmond
99;20;false;2023-04-16;18:41;37.824687;-122.301563;;273;false;;0:13;;0.21;#Oakland
99;20;false;2023-04-16;18:54;37.7709064;-122.4059513;PU8934;273;false;0:13;;0.21;;San Francisco
99;20;false;2023-04-16;19:07;37.824687;-122.301563;;273;false;;1:46;;1.77;#Oakland
99;20;false;2023-04-16;20:54;37.805813;-121.295187;;273;false;;;;;#Lathrop
100;10;false;2023-04-16;10:00;33.787488;-118.231826;PU8507;274;true;1:05;;1.08;;#Los Angeles
100;10;false;2023-04-16;11:05;33.5329839;-117.7298284;;274;false;;1:13;;1.21;Laguna Nigel
100;10;false;2023-04-16;12:18;33.9384322;-117.2861652;PU7924;274;false;1:46;;1.78;;Riverside
100;10;false;2023-04-16;14:05;33.787488;-118.231826;;274;false;;;;;#Los Angeles
100;10;false;2023-04-16;14:05;33.787488;-118.231826;;275;false;;0:34;;0.58;#Los Angeles
100;10;false;2023-04-16;14:40;34.0172244;-118.3846847;PU7899;275;false;0:34;;0.58;;Culver City
100;10;false;2023-04-16;15:15;33.787488;-118.231826;;275;false;;;;;#Los Angeles
100;10;false;2023-04-16;15:15;33.787488;-118.231826;;276;false;;0:34;;0.58;#Los Angeles
100;10;false;2023-04-16;15:50;34.0172244;-118.3846847;PU7896;276;false;0:34;;0.58;;Culver City
100;10;false;2023-04-16;16:25;33.787488;-118.231826;;276;false;;;;;#Los Angeles
100;10;false;2023-04-16;16:25;33.787488;-118.231826;;277;false;;0:40;;0.67;#Los Angeles
100;10;false;2023-04-16;17:05;34.0821105;-118.1457295;PU7921;277;false;0:40;;0.67;;Alhambra
100;10;false;2023-04-16;17:45;33.787488;-118.231826;;277;false;;;;;#Los Angeles
100;10;false;2023-04-16;17:45;33.787488;-118.231826;;278;false;;1:02;;1.03;#Los Angeles
100;10;false;2023-04-16;18:48;33.5274957;-117.7689469;PU7951;278;false;1:02;;1.03;;Laguna Beach
100;10;false;2023-04-16;19:50;33.787488;-118.231826;;278;false;;;;;#Los Angeles
100;10;false;2023-04-16;19:50;33.787488;-118.231826;;279;false;;0:32;;0.53;#Los Angeles
100;10;false;2023-04-16;20:22;34.009004;-118.1193262;PU9692;279;false;0:32;;0.53;;Montebello
100;10;false;2023-04-16;20:54;33.787488;-118.231826;;279;false;;;;;#Los Angeles
100;10;false;2023-04-16;20:54;33.787488;-118.231826;;280;false;;0:00;;0.01;#Los Angeles
100;10;false;2023-04-16;20:54;33.7820651;-118.2317765;PU9728;280;false;0:00;;0.01;;Wilmington
100;10;false;2023-04-16;20:55;33.787488;-118.231826;;280;false;;;;;#Los Angeles
101;20;true;2023-04-16;18:26;33.787488;-118.231826;PU7635;281;true;5:33;;5.55;;#Los Angeles
101;20;true;2023-04-17;00:00;35.2829814;-120.6582831;;281;false;;;;;San Luis Obispo
102;40;true;2023-04-16;13:00;37.824687;-122.301563;PU7802;282;true;10:59;;10.98;;#Oakland
102;40;true;2023-04-17;00:00;33.98355770000001;-118.4588866;;282;false;;;;;Marina Del Rey
103;20;true;2023-04-17;18:28;33.787488;-118.231826;PU8919;283;true;5:31;;5.53;;#Los Angeles
103;20;true;2023-04-18;00:00;35.2523345;-120.6686924;;283;false;;;;;San Luis Obispo
104;40;true;2023-04-15;16:36;40.8855162;-123.9996511;PU7341;284;false;7:23;;7.39;;Blue Lake
104;40;true;2023-04-16;00:00;37.824687;-122.301563;;284;false;;;;;#Oakland
105;40;true;2023-04-15;12:37;34.079733;-117.9957801;PU8843;285;false;11:22;;11.37;;Irwindale
